model,group_key,group_name,label,support,precision,recall,f1
frozen,corpus,eng.pdtb.gum,concession,70,0.14285714285714285,0.014285714285714285,0.025974025974025976
frozen,corpus,eng.pdtb.gum,condition,46,0.5,0.08695652173913043,0.14814814814814814
frozen,corpus,eng.pdtb.gum,conjunction,306,0.33134920634920634,0.545751633986928,0.4123456790123457
frozen,corpus,eng.pdtb.gum,contrast,64,0.14285714285714285,0.03125,0.05128205128205128
frozen,corpus,eng.pdtb.gum,elaboration,133,0.17537313432835822,0.3533834586466165,0.2344139650872818
frozen,corpus,eng.pdtb.gum,expansion.level-of-detail.arg2-as-detail,1,0.0,0.0,0.0
frozen,corpus,eng.pdtb.gum,mode,41,0.0,0.0,0.0
frozen,corpus,eng.pdtb.gum,purpose,60,0.8,0.06666666666666667,0.12307692307692308
frozen,corpus,eng.pdtb.gum,query,39,0.1,0.02564102564102564,0.04081632653061224
frozen,corpus,eng.pdtb.gum,reformulation,11,0.3333333333333333,0.09090909090909091,0.14285714285714285
frozen,corpus,eng.pdtb.gum,temporal,167,0.4409090909090909,0.5808383233532934,0.5012919896640827
frozen,corpus,eng.rst.sts,alternation,2,0.0,0.0,0.0
frozen,corpus,eng.rst.sts,attribution,2,0.0,0.0,0.0
frozen,corpus,eng.rst.sts,causal,21,0.0,0.0,0.0
frozen,corpus,eng.rst.sts,comment,10,0.0,0.0,0.0
frozen,corpus,eng.rst.sts,concession,29,0.5,0.06896551724137931,0.12121212121212122
frozen,corpus,eng.rst.sts,condition,8,0.5,0.125,0.2
frozen,corpus,eng.rst.sts,conjunction,24,0.09615384615384616,0.20833333333333334,0.13157894736842105
frozen,corpus,eng.rst.sts,contrast,29,0.0,0.0,0.0
frozen,corpus,eng.rst.sts,elaboration,102,0.32432432432432434,0.8235294117647058,0.46537396121883656
frozen,corpus,eng.rst.sts,explanation,25,0.0,0.0,0.0
frozen,corpus,eng.rst.sts,frame,34,0.0,0.0,0.0
frozen,corpus,eng.rst.sts,mode,3,0.0,0.0,0.0
frozen,corpus,eng.rst.sts,organization,15,0.0,0.0,0.0
frozen,corpus,eng.rst.sts,purpose,5,0.0,0.0,0.0
frozen,corpus,eng.rst.sts,query,6,0.0,0.0,0.0
frozen,corpus,eng.rst.sts,reformulation,1,0.0,0.0,0.0
frozen,corpus,eng.rst.sts,temporal,12,0.0,0.0,0.0
frozen,corpus,eng.sdrt.stac,alternation,19,0.0,0.0,0.0
frozen,corpus,eng.sdrt.stac,attribution,0,0.0,0.0,0.0
frozen,corpus,eng.sdrt.stac,causal,29,0.0,0.0,0.0
frozen,corpus,eng.sdrt.stac,comment,157,0.4945054945054945,0.28662420382165604,0.3629032258064516
frozen,corpus,eng.sdrt.stac,condition,18,0.0,0.0,0.0
frozen,corpus,eng.sdrt.stac,conjunction,128,0.2911392405063291,0.1796875,0.2222222222222222
frozen,corpus,eng.sdrt.stac,contrast,65,0.0,0.0,0.0
frozen,corpus,eng.sdrt.stac,elaboration,101,0.16666666666666666,0.039603960396039604,0.064
frozen,corpus,eng.sdrt.stac,explanation,31,0.0,0.0,0.0
frozen,corpus,eng.sdrt.stac,frame,1,0.0,0.0,0.0
frozen,corpus,eng.sdrt.stac,query,552,0.5471491228070176,0.9039855072463768,0.6816939890710383
frozen,corpus,eng.sdrt.stac,temporal,13,0.0,0.0,0.0
frozen,corpus,fas.rst.prstc,attribution,39,0.0,0.0,0.0
frozen,corpus,fas.rst.prstc,causal,35,0.0,0.0,0.0
frozen,corpus,fas.rst.prstc,comment,36,0.0,0.0,0.0
frozen,corpus,fas.rst.prstc,concession,5,0.0,0.0,0.0
frozen,corpus,fas.rst.prstc,condition,15,0.0,0.0,0.0
frozen,corpus,fas.rst.prstc,conjunction,125,0.24242424242424243,0.704,0.36065573770491804
frozen,corpus,fas.rst.prstc,contrast,54,0.0,0.0,0.0
frozen,corpus,fas.rst.prstc,elaboration,153,0.34234234234234234,0.49673202614379086,0.4053333333333333
frozen,corpus,fas.rst.prstc,explanation,45,0.0,0.0,0.0
frozen,corpus,fas.rst.prstc,frame,31,0.0,0.0,0.0
frozen,corpus,fas.rst.prstc,mode,7,0.0,0.0,0.0
frozen,corpus,fas.rst.prstc,organization,16,0.0,0.0,0.0
frozen,corpus,fas.rst.prstc,purpose,11,0.0,0.0,0.0
frozen,corpus,fas.rst.prstc,temporal,20,0.0,0.0,0.0
frozen,corpus,fra.sdrt.annodis,alternation,5,0.0,0.0,0.0
frozen,corpus,fra.sdrt.annodis,attribution,14,0.0,0.0,0.0
frozen,corpus,fra.sdrt.annodis,causal,32,0.0,0.0,0.0
frozen,corpus,fra.sdrt.annodis,comment,13,0.0,0.0,0.0
frozen,corpus,fra.sdrt.annodis,condition,6,0.0,0.0,0.0
frozen,corpus,fra.sdrt.annodis,conjunction,124,0.2833333333333333,0.4112903225806452,0.3355263157894737
frozen,corpus,fra.sdrt.annodis,contrast,29,0.0,0.0,0.0
frozen,corpus,fra.sdrt.annodis,elaboration,184,0.3710144927536232,0.6956521739130435,0.4839319470699433
frozen,corpus,fra.sdrt.annodis,explanation,30,0.0,0.0,0.0
frozen,corpus,fra.sdrt.annodis,frame,90,0.0,0.0,0.0
frozen,corpus,fra.sdrt.annodis,purpose,20,0.0,0.0,0.0
frozen,corpus,fra.sdrt.annodis,query,0,0.0,0.0,0.0
frozen,corpus,fra.sdrt.annodis,reformulation,0,0.0,0.0,0.0
frozen,corpus,fra.sdrt.annodis,temporal,74,0.21505376344086022,0.2702702702702703,0.23952095808383234
frozen,corpus,ita.pdtb.luna,alternation,7,0.0,0.0,0.0
frozen,corpus,ita.pdtb.luna,causal,85,0.38095238095238093,0.09411764705882353,0.1509433962264151
frozen,corpus,ita.pdtb.luna,comment,0,0.0,0.0,0.0
frozen,corpus,ita.pdtb.luna,concession,32,0.0,0.0,0.0
frozen,corpus,ita.pdtb.luna,condition,33,1.0,0.030303030303030304,0.058823529411764705
frozen,corpus,ita.pdtb.luna,conjunction,59,0.15748031496062992,0.3389830508474576,0.21505376344086022
frozen,corpus,ita.pdtb.luna,contrast,11,0.0,0.0,0.0
frozen,corpus,ita.pdtb.luna,elaboration,1,0.0,0.0,0.0
frozen,corpus,ita.pdtb.luna,organization,3,0.0,0.0,0.0
frozen,corpus,ita.pdtb.luna,purpose,26,0.0,0.0,0.0
frozen,corpus,ita.pdtb.luna,query,0,0.0,0.0,0.0
frozen,corpus,ita.pdtb.luna,reformulation,64,0.35294117647058826,0.1875,0.24489795918367346
frozen,corpus,ita.pdtb.luna,temporal,53,0.26153846153846155,0.32075471698113206,0.288135593220339
frozen,corpus,zho.dep.scidtb,attribution,12,0.6666666666666666,0.16666666666666666,0.26666666666666666
frozen,corpus,zho.dep.scidtb,causal,6,0.0,0.0,0.0
frozen,corpus,zho.dep.scidtb,comment,13,0.0,0.0,0.0
frozen,corpus,zho.dep.scidtb,concession,2,0.0,0.0,0.0
frozen,corpus,zho.dep.scidtb,condition,1,0.0,0.0,0.0
frozen,corpus,zho.dep.scidtb,conjunction,32,0.2,0.09375,0.1276595744680851
frozen,corpus,zho.dep.scidtb,contrast,7,0.0,0.0,0.0
frozen,corpus,zho.dep.scidtb,elaboration,78,0.3673469387755102,0.9230769230769231,0.5255474452554745
frozen,corpus,zho.dep.scidtb,explanation,1,0.0,0.0,0.0
frozen,corpus,zho.dep.scidtb,frame,31,0.0,0.0,0.0
frozen,corpus,zho.dep.scidtb,mode,4,0.0,0.0,0.0
frozen,corpus,zho.dep.scidtb,organization,4,0.0,0.0,0.0
frozen,corpus,zho.dep.scidtb,purpose,23,0.0,0.0,0.0
frozen,corpus,zho.dep.scidtb,temporal,1,0.0,0.0,0.0
finetune,corpus,eng.dep.scidtb,alternation,0,0.0,0.0,0.0
finetune,corpus,eng.dep.scidtb,attribution,130,0.9280575539568345,0.9923076923076923,0.9591078066914498
finetune,corpus,eng.dep.scidtb,causal,41,0.2535211267605634,0.43902439024390244,0.32142857142857145
finetune,corpus,eng.dep.scidtb,comment,177,0.8095238095238095,0.768361581920904,0.7884057971014493
finetune,corpus,eng.dep.scidtb,concession,21,0.2894736842105263,0.5238095238095238,0.3728813559322034
finetune,corpus,eng.dep.scidtb,condition,33,0.9333333333333333,0.42424242424242425,0.5833333333333334
finetune,corpus,eng.dep.scidtb,conjunction,155,0.7719298245614035,0.8516129032258064,0.8098159509202454
finetune,corpus,eng.dep.scidtb,contrast,71,0.6842105263157895,0.5492957746478874,0.609375
finetune,corpus,eng.dep.scidtb,elaboration,790,0.8518041237113402,0.8367088607594937,0.8441890166028098
finetune,corpus,eng.dep.scidtb,explanation,27,0.5,0.37037037037037035,0.425531914893617
finetune,corpus,eng.dep.scidtb,frame,139,0.8013245033112583,0.8705035971223022,0.8344827586206897
finetune,corpus,eng.dep.scidtb,mode,121,0.8376068376068376,0.8099173553719008,0.8235294117647058
finetune,corpus,eng.dep.scidtb,organization,48,0.0,0.0,0.0
finetune,corpus,eng.dep.scidtb,purpose,126,0.7801418439716312,0.873015873015873,0.8239700374531835
finetune,corpus,eng.dep.scidtb,reformulation,0,0.0,0.0,0.0
finetune,corpus,eng.dep.scidtb,temporal,23,0.65625,0.9130434782608695,0.7636363636363637
finetune,corpus,eng.erst.gum,adversative-contrast,1,0.0,0.0,0.0
finetune,corpus,eng.erst.gum,alternation,34,0.7037037037037037,0.5588235294117647,0.6229508196721312
finetune,corpus,eng.erst.gum,attribution,218,0.751131221719457,0.7614678899082569,0.7562642369020501
finetune,corpus,eng.erst.gum,causal,151,0.34134615384615385,0.47019867549668876,0.3955431754874652
finetune,corpus,eng.erst.gum,comment,133,0.3614457831325301,0.22556390977443608,0.2777777777777778
finetune,corpus,eng.erst.gum,concession,115,0.5357142857142857,0.5217391304347826,0.5286343612334802
finetune,corpus,eng.erst.gum,condition,80,0.6881720430107527,0.8,0.7398843930635838
finetune,corpus,eng.erst.gum,conjunction,532,0.5536028119507909,0.5921052631578947,0.5722070844686649
finetune,corpus,eng.erst.gum,context-background,1,0.0,0.0,0.0
finetune,corpus,eng.erst.gum,contrast,153,0.532258064516129,0.43137254901960786,0.47653429602888087
finetune,corpus,eng.erst.gum,elaboration,782,0.6186813186813187,0.7199488491048593,0.66548463356974
finetune,corpus,eng.erst.gum,elaboration-additional,1,0.0,0.0,0.0
finetune,corpus,eng.erst.gum,elaboration-attribute,2,0.0,0.0,0.0
finetune,corpus,eng.erst.gum,explanation,231,0.46875,0.2597402597402597,0.3342618384401114
finetune,corpus,eng.erst.gum,frame,172,0.2631578947368421,0.20348837209302326,0.22950819672131148
finetune,corpus,eng.erst.gum,mode,79,0.7,0.620253164556962,0.6577181208053692
finetune,corpus,eng.erst.gum,organization,231,0.7038834951456311,0.6277056277056277,0.6636155606407322
finetune,corpus,eng.erst.gum,purpose,132,0.8053691275167785,0.9090909090909091,0.8540925266903915
finetune,corpus,eng.erst.gum,purpose-attribute,1,0.0,0.0,0.0
finetune,corpus,eng.erst.gum,query,63,0.8333333333333334,0.6349206349206349,0.7207207207207207
finetune,corpus,eng.erst.gum,reformulation,71,0.46774193548387094,0.4084507042253521,0.43609022556390975
finetune,corpus,eng.erst.gum,temporal,324,0.6043956043956044,0.6790123456790124,0.6395348837209303
finetune,corpus,eng.pdtb.gum,alternation,16,0.7272727272727273,1.0,0.8421052631578947
finetune,corpus,eng.pdtb.gum,causal,140,0.5867768595041323,0.5071428571428571,0.5440613026819924
finetune,corpus,eng.pdtb.gum,comment,0,0.0,0.0,0.0
finetune,corpus,eng.pdtb.gum,concession,70,0.7704918032786885,0.6714285714285714,0.7175572519083969
finetune,corpus,eng.pdtb.gum,condition,46,0.84,0.9130434782608695,0.875
finetune,corpus,eng.pdtb.gum,conjunction,306,0.723404255319149,0.6666666666666666,0.6938775510204082
finetune,corpus,eng.pdtb.gum,contrast,64,0.5964912280701754,0.53125,0.5619834710743802
finetune,corpus,eng.pdtb.gum,elaboration,133,0.48299319727891155,0.5338345864661654,0.5071428571428571
finetune,corpus,eng.pdtb.gum,expansion.level-of-detail.arg2-as-detail,1,0.0,0.0,0.0
finetune,corpus,eng.pdtb.gum,explanation,0,0.0,0.0,0.0
finetune,corpus,eng.pdtb.gum,frame,0,0.0,0.0,0.0
finetune,corpus,eng.pdtb.gum,mode,41,0.5660377358490566,0.7317073170731707,0.6382978723404256
finetune,corpus,eng.pdtb.gum,organization,0,0.0,0.0,0.0
finetune,corpus,eng.pdtb.gum,purpose,60,1.0,0.7666666666666667,0.8679245283018868
finetune,corpus,eng.pdtb.gum,query,39,0.9487179487179487,0.9487179487179487,0.9487179487179487
finetune,corpus,eng.pdtb.gum,reformulation,11,0.4,0.36363636363636365,0.38095238095238093
finetune,corpus,eng.pdtb.gum,temporal,167,0.6944444444444444,0.7485029940119761,0.7204610951008645
finetune,corpus,eng.rst.sts,alternation,2,0.2,0.5,0.2857142857142857
finetune,corpus,eng.rst.sts,attribution,2,0.6666666666666666,1.0,0.8
finetune,corpus,eng.rst.sts,causal,21,0.4642857142857143,0.6190476190476191,0.5306122448979592
finetune,corpus,eng.rst.sts,comment,10,0.3333333333333333,0.3,0.3157894736842105
finetune,corpus,eng.rst.sts,concession,29,0.5217391304347826,0.8275862068965517,0.64
finetune,corpus,eng.rst.sts,condition,8,0.42857142857142855,0.75,0.5454545454545454
finetune,corpus,eng.rst.sts,conjunction,24,0.3142857142857143,0.4583333333333333,0.3728813559322034
finetune,corpus,eng.rst.sts,contrast,29,0.47368421052631576,0.3103448275862069,0.375
finetune,corpus,eng.rst.sts,elaboration,102,0.5,0.49019607843137253,0.49504950495049505
finetune,corpus,eng.rst.sts,explanation,25,0.16666666666666666,0.16,0.16326530612244897
finetune,corpus,eng.rst.sts,frame,34,0.0,0.0,0.0
finetune,corpus,eng.rst.sts,mode,3,0.0,0.0,0.0
finetune,corpus,eng.rst.sts,organization,15,0.4117647058823529,0.4666666666666667,0.4375
finetune,corpus,eng.rst.sts,purpose,5,0.6666666666666666,0.4,0.5
finetune,corpus,eng.rst.sts,query,6,0.3,0.5,0.375
finetune,corpus,eng.rst.sts,reformulation,1,0.0,0.0,0.0
finetune,corpus,eng.rst.sts,temporal,12,0.5,0.25,0.3333333333333333
finetune,corpus,eng.sdrt.stac,alternation,19,1.0,0.7894736842105263,0.8823529411764706
finetune,corpus,eng.sdrt.stac,causal,29,0.4090909090909091,0.3103448275862069,0.35294117647058826
finetune,corpus,eng.sdrt.stac,comment,157,0.593939393939394,0.6242038216560509,0.6086956521739131
finetune,corpus,eng.sdrt.stac,condition,18,0.6666666666666666,0.7777777777777778,0.717948717948718
finetune,corpus,eng.sdrt.stac,conjunction,128,0.550561797752809,0.3828125,0.45161290322580644
finetune,corpus,eng.sdrt.stac,contrast,65,0.5348837209302325,0.35384615384615387,0.42592592592592593
finetune,corpus,eng.sdrt.stac,elaboration,101,0.5,0.39603960396039606,0.4419889502762431
finetune,corpus,eng.sdrt.stac,explanation,31,0.3684210526315789,0.45161290322580644,0.4057971014492754
finetune,corpus,eng.sdrt.stac,frame,1,0.0,0.0,0.0
finetune,corpus,eng.sdrt.stac,mode,0,0.0,0.0,0.0
finetune,corpus,eng.sdrt.stac,query,552,0.779874213836478,0.8985507246376812,0.835016835016835
finetune,corpus,eng.sdrt.stac,reformulation,0,0.0,0.0,0.0
finetune,corpus,eng.sdrt.stac,temporal,13,0.5,0.07692307692307693,0.13333333333333333
finetune,corpus,fas.rst.prstc,attribution,39,0.6923076923076923,0.6923076923076923,0.6923076923076923
finetune,corpus,fas.rst.prstc,causal,35,0.358974358974359,0.4,0.3783783783783784
finetune,corpus,fas.rst.prstc,comment,36,0.35185185185185186,0.5277777777777778,0.4222222222222222
finetune,corpus,fas.rst.prstc,concession,5,0.0,0.0,0.0
finetune,corpus,fas.rst.prstc,condition,15,0.8125,0.8666666666666667,0.8387096774193549
finetune,corpus,fas.rst.prstc,conjunction,125,0.6304347826086957,0.696,0.6615969581749049
finetune,corpus,fas.rst.prstc,contrast,54,0.5714285714285714,0.5925925925925926,0.5818181818181818
finetune,corpus,fas.rst.prstc,elaboration,153,0.6948051948051948,0.6993464052287581,0.6970684039087948
finetune,corpus,fas.rst.prstc,explanation,45,0.37777777777777777,0.37777777777777777,0.37777777777777777
finetune,corpus,fas.rst.prstc,frame,31,0.25,0.12903225806451613,0.1702127659574468
finetune,corpus,fas.rst.prstc,mode,7,0.625,0.7142857142857143,0.6666666666666666
finetune,corpus,fas.rst.prstc,organization,16,0.5,0.0625,0.1111111111111111
finetune,corpus,fas.rst.prstc,purpose,11,0.7142857142857143,0.9090909090909091,0.8
finetune,corpus,fas.rst.prstc,temporal,20,0.4,0.2,0.26666666666666666
finetune,corpus,fra.sdrt.annodis,alternation,5,1.0,0.6,0.75
finetune,corpus,fra.sdrt.annodis,attribution,14,0.5714285714285714,0.5714285714285714,0.5714285714285714
finetune,corpus,fra.sdrt.annodis,causal,32,0.32142857142857145,0.28125,0.3
finetune,corpus,fra.sdrt.annodis,comment,13,0.5,0.15384615384615385,0.23529411764705882
finetune,corpus,fra.sdrt.annodis,concession,0,0.0,0.0,0.0
finetune,corpus,fra.sdrt.annodis,condition,6,0.75,0.5,0.6
finetune,corpus,fra.sdrt.annodis,conjunction,124,0.47413793103448276,0.4435483870967742,0.4583333333333333
finetune,corpus,fra.sdrt.annodis,contrast,29,0.5238095238095238,0.3793103448275862,0.44
finetune,corpus,fra.sdrt.annodis,elaboration,184,0.6304347826086957,0.7880434782608695,0.7004830917874396
finetune,corpus,fra.sdrt.annodis,explanation,30,0.0,0.0,0.0
finetune,corpus,fra.sdrt.annodis,frame,90,0.6612903225806451,0.45555555555555555,0.5394736842105263
finetune,corpus,fra.sdrt.annodis,organization,0,0.0,0.0,0.0
finetune,corpus,fra.sdrt.annodis,purpose,20,0.8421052631578947,0.8,0.8205128205128205
finetune,corpus,fra.sdrt.annodis,query,0,0.0,0.0,0.0
finetune,corpus,fra.sdrt.annodis,temporal,74,0.4095238095238095,0.581081081081081,0.48044692737430167
finetune,corpus,ita.pdtb.luna,alternation,7,1.0,0.5714285714285714,0.7272727272727273
finetune,corpus,ita.pdtb.luna,causal,85,0.7209302325581395,0.7294117647058823,0.7251461988304093
finetune,corpus,ita.pdtb.luna,concession,32,0.631578947368421,0.75,0.6857142857142857
finetune,corpus,ita.pdtb.luna,condition,33,0.7575757575757576,0.7575757575757576,0.7575757575757576
finetune,corpus,ita.pdtb.luna,conjunction,59,0.6153846153846154,0.4067796610169492,0.4897959183673469
finetune,corpus,ita.pdtb.luna,contrast,11,0.25,0.09090909090909091,0.13333333333333333
finetune,corpus,ita.pdtb.luna,elaboration,1,0.0,0.0,0.0
finetune,corpus,ita.pdtb.luna,mode,0,0.0,0.0,0.0
finetune,corpus,ita.pdtb.luna,organization,3,0.0,0.0,0.0
finetune,corpus,ita.pdtb.luna,purpose,26,0.9523809523809523,0.7692307692307693,0.851063829787234
finetune,corpus,ita.pdtb.luna,reformulation,64,0.5652173913043478,0.609375,0.5864661654135338
finetune,corpus,ita.pdtb.luna,temporal,53,0.4810126582278481,0.7169811320754716,0.5757575757575758
finetune,corpus,zho.dep.scidtb,attribution,12,0.9090909090909091,0.8333333333333334,0.8695652173913043
finetune,corpus,zho.dep.scidtb,causal,6,0.6666666666666666,0.6666666666666666,0.6666666666666666
finetune,corpus,zho.dep.scidtb,comment,13,0.8333333333333334,0.7692307692307693,0.8
finetune,corpus,zho.dep.scidtb,concession,2,0.6666666666666666,1.0,0.8
finetune,corpus,zho.dep.scidtb,condition,1,1.0,1.0,1.0
finetune,corpus,zho.dep.scidtb,conjunction,32,0.675,0.84375,0.75
finetune,corpus,zho.dep.scidtb,contrast,7,0.5454545454545454,0.8571428571428571,0.6666666666666666
finetune,corpus,zho.dep.scidtb,elaboration,78,0.7297297297297297,0.6923076923076923,0.7105263157894737
finetune,corpus,zho.dep.scidtb,explanation,1,0.0,0.0,0.0
finetune,corpus,zho.dep.scidtb,frame,31,0.7586206896551724,0.7096774193548387,0.7333333333333333
finetune,corpus,zho.dep.scidtb,mode,4,0.25,0.25,0.25
finetune,corpus,zho.dep.scidtb,organization,4,0.0,0.0,0.0
finetune,corpus,zho.dep.scidtb,purpose,23,0.6956521739130435,0.6956521739130435,0.6956521739130435
finetune,corpus,zho.dep.scidtb,temporal,1,1.0,1.0,1.0
finetune_tsv,corpus,eng.dep.scidtb,attribution,130,1.0,1.0,1.0
finetune_tsv,corpus,eng.dep.scidtb,causal,41,1.0,1.0,1.0
finetune_tsv,corpus,eng.dep.scidtb,comment,177,1.0,1.0,1.0
finetune_tsv,corpus,eng.dep.scidtb,concession,21,1.0,1.0,1.0
finetune_tsv,corpus,eng.dep.scidtb,condition,33,1.0,1.0,1.0
finetune_tsv,corpus,eng.dep.scidtb,conjunction,155,1.0,1.0,1.0
finetune_tsv,corpus,eng.dep.scidtb,contrast,71,1.0,1.0,1.0
finetune_tsv,corpus,eng.dep.scidtb,elaboration,790,1.0,1.0,1.0
finetune_tsv,corpus,eng.dep.scidtb,explanation,27,1.0,1.0,1.0
finetune_tsv,corpus,eng.dep.scidtb,frame,139,1.0,1.0,1.0
finetune_tsv,corpus,eng.dep.scidtb,mode,121,1.0,1.0,1.0
finetune_tsv,corpus,eng.dep.scidtb,organization,48,1.0,1.0,1.0
finetune_tsv,corpus,eng.dep.scidtb,purpose,126,1.0,1.0,1.0
finetune_tsv,corpus,eng.dep.scidtb,temporal,23,1.0,1.0,1.0
finetune_tsv,corpus,eng.erst.gum,adversative-contrast,1,0.0,0.0,0.0
finetune_tsv,corpus,eng.erst.gum,alternation,34,1.0,1.0,1.0
finetune_tsv,corpus,eng.erst.gum,attribution,218,0.9954337899543378,1.0,0.9977116704805492
finetune_tsv,corpus,eng.erst.gum,attribution-positive,0,0.0,0.0,0.0
finetune_tsv,corpus,eng.erst.gum,causal,151,1.0,1.0,1.0
finetune_tsv,corpus,eng.erst.gum,comment,133,1.0,1.0,1.0
finetune_tsv,corpus,eng.erst.gum,concession,115,1.0,1.0,1.0
finetune_tsv,corpus,eng.erst.gum,condition,80,1.0,1.0,1.0
finetune_tsv,corpus,eng.erst.gum,conjunction,532,1.0,1.0,1.0
finetune_tsv,corpus,eng.erst.gum,context-background,1,0.0,0.0,0.0
finetune_tsv,corpus,eng.erst.gum,contrast,153,1.0,1.0,1.0
finetune_tsv,corpus,eng.erst.gum,elaboration,782,1.0,1.0,1.0
finetune_tsv,corpus,eng.erst.gum,elaboration-additional,1,0.0,0.0,0.0
finetune_tsv,corpus,eng.erst.gum,elaboration-attribute,2,0.0,0.0,0.0
finetune_tsv,corpus,eng.erst.gum,explanation,231,1.0,1.0,1.0
finetune_tsv,corpus,eng.erst.gum,frame,172,1.0,1.0,1.0
finetune_tsv,corpus,eng.erst.gum,mode,79,1.0,1.0,1.0
finetune_tsv,corpus,eng.erst.gum,organization,231,1.0,1.0,1.0
finetune_tsv,corpus,eng.erst.gum,purpose,132,1.0,1.0,1.0
finetune_tsv,corpus,eng.erst.gum,purpose-attribute,1,0.0,0.0,0.0
finetune_tsv,corpus,eng.erst.gum,query,63,1.0,1.0,1.0
finetune_tsv,corpus,eng.erst.gum,reformulation,71,1.0,1.0,1.0
finetune_tsv,corpus,eng.erst.gum,temporal,324,1.0,1.0,1.0
finetune_tsv,corpus,eng.pdtb.gum,alternation,16,1.0,1.0,1.0
finetune_tsv,corpus,eng.pdtb.gum,attribution-positive,0,0.0,0.0,0.0
finetune_tsv,corpus,eng.pdtb.gum,causal,140,1.0,1.0,1.0
finetune_tsv,corpus,eng.pdtb.gum,concession,70,1.0,1.0,1.0
finetune_tsv,corpus,eng.pdtb.gum,condition,46,1.0,1.0,1.0
finetune_tsv,corpus,eng.pdtb.gum,conjunction,306,1.0,1.0,1.0
finetune_tsv,corpus,eng.pdtb.gum,contrast,64,1.0,1.0,1.0
finetune_tsv,corpus,eng.pdtb.gum,elaboration,133,1.0,1.0,1.0
finetune_tsv,corpus,eng.pdtb.gum,expansion.level-of-detail.arg2-as-detail,1,0.0,0.0,0.0
finetune_tsv,corpus,eng.pdtb.gum,mode,41,1.0,1.0,1.0
finetune_tsv,corpus,eng.pdtb.gum,purpose,60,1.0,1.0,1.0
