model,group_key,group_name,label,support,precision,recall,f1
finetune_tsv,language,ita,alternation,7,1.0,1.0,1.0
finetune_tsv,language,ita,causal,85,1.0,1.0,1.0
finetune_tsv,language,ita,concession,32,1.0,1.0,1.0
finetune_tsv,language,ita,condition,33,1.0,1.0,1.0
finetune_tsv,language,ita,conjunction,59,1.0,1.0,1.0
finetune_tsv,language,ita,contrast,11,1.0,1.0,1.0
finetune_tsv,language,ita,elaboration,1,1.0,1.0,1.0
finetune_tsv,language,ita,organization,3,1.0,1.0,1.0
finetune_tsv,language,ita,purpose,26,1.0,1.0,1.0
finetune_tsv,language,ita,reformulation,64,1.0,1.0,1.0
finetune_tsv,language,ita,temporal,53,1.0,1.0,1.0
finetune_tsv,language,zho,attribution,12,1.0,1.0,1.0
finetune_tsv,language,zho,causal,6,1.0,1.0,1.0
finetune_tsv,language,zho,comment,13,1.0,1.0,1.0
finetune_tsv,language,zho,concession,2,1.0,1.0,1.0
finetune_tsv,language,zho,condition,1,1.0,1.0,1.0
finetune_tsv,language,zho,conjunction,32,1.0,1.0,1.0
finetune_tsv,language,zho,contrast,7,1.0,1.0,1.0
finetune_tsv,language,zho,elaboration,78,1.0,1.0,1.0
finetune_tsv,language,zho,explanation,1,1.0,1.0,1.0
finetune_tsv,language,zho,frame,31,1.0,1.0,1.0
finetune_tsv,language,zho,mode,4,1.0,1.0,1.0
finetune_tsv,language,zho,organization,4,1.0,1.0,1.0
finetune_tsv,language,zho,purpose,23,1.0,1.0,1.0
finetune_tsv,language,zho,temporal,1,1.0,1.0,1.0
framework_cond,language,eng,adversative-contrast,1,0.0,0.0,0.0
framework_cond,language,eng,alternation,71,0.7101449275362319,0.6901408450704225,0.7
framework_cond,language,eng,attribution,350,0.8351648351648352,0.8685714285714285,0.8515406162464986
framework_cond,language,eng,causal,382,0.3860759493670886,0.4790575916230366,0.42757009345794394
framework_cond,language,eng,comment,477,0.6307339449541285,0.5765199161425576,0.6024096385542169
framework_cond,language,eng,concession,235,0.5251798561151079,0.6212765957446809,0.5692007797270955
framework_cond,language,eng,condition,185,0.7540983606557377,0.745945945945946,0.75
framework_cond,language,eng,conjunction,1145,0.5922887612797375,0.6305676855895197,0.61082910321489
framework_cond,language,eng,context-background,1,0.0,0.0,0.0
framework_cond,language,eng,contrast,382,0.5586206896551724,0.42408376963350786,0.48214285714285715
framework_cond,language,eng,elaboration,1908,0.692882030861125,0.7295597484276729,0.7107480214449834
framework_cond,language,eng,elaboration-additional,1,0.0,0.0,0.0
framework_cond,language,eng,elaboration-attribute,2,0.0,0.0,0.0
framework_cond,language,eng,expansion.level-of-detail.arg2-as-detail,1,0.0,0.0,0.0
framework_cond,language,eng,explanation,314,0.4074074074074074,0.2802547770700637,0.3320754716981132
framework_cond,language,eng,frame,346,0.5255972696245734,0.44508670520231214,0.48200312989045385
framework_cond,language,eng,mode,244,0.7368421052631579,0.7459016393442623,0.7413441955193483
framework_cond,language,eng,organization,294,0.6768558951965066,0.5272108843537415,0.5927342256214149
framework_cond,language,eng,purpose,323,0.7643835616438356,0.8637770897832817,0.811046511627907
framework_cond,language,eng,purpose-attribute,1,0.0,0.0,0.0
framework_cond,language,eng,query,660,0.7943262411347518,0.8484848484848485,0.8205128205128205
framework_cond,language,eng,reformulation,83,0.4626865671641791,0.37349397590361444,0.41333333333333333
framework_cond,language,eng,temporal,539,0.6726546906187625,0.6252319109461967,0.6480769230769231
framework_cond,language,fas,alternation,0,0.0,0.0,0.0
framework_cond,language,fas,attribution,39,0.6136363636363636,0.6923076923076923,0.6506024096385542
framework_cond,language,fas,causal,35,0.3125,0.42857142857142855,0.3614457831325301
framework_cond,language,fas,comment,36,0.3125,0.4166666666666667,0.35714285714285715
framework_cond,language,fas,concession,5,0.0,0.0,0.0
framework_cond,language,fas,condition,15,0.7222222222222222,0.8666666666666667,0.7878787878787878
framework_cond,language,fas,conjunction,125,0.639344262295082,0.624,0.631578947368421
framework_cond,language,fas,contrast,54,0.5789473684210527,0.6111111111111112,0.5945945945945946
framework_cond,language,fas,elaboration,153,0.6380368098159509,0.6797385620915033,0.6582278481012658
framework_cond,language,fas,explanation,45,0.2894736842105263,0.24444444444444444,0.26506024096385544
framework_cond,language,fas,frame,31,0.3181818181818182,0.22580645161290322,0.2641509433962264
framework_cond,language,fas,mode,7,0.8333333333333334,0.7142857142857143,0.7692307692307693
framework_cond,language,fas,organization,16,0.3333333333333333,0.0625,0.10526315789473684
framework_cond,language,fas,purpose,11,0.7142857142857143,0.9090909090909091,0.8
framework_cond,language,fas,reformulation,0,0.0,0.0,0.0
framework_cond,language,fas,temporal,20,0.6,0.15,0.24
framework_cond,language,fra,alternation,5,1.0,0.6,0.75
framework_cond,language,fra,attribution,14,0.5,0.5714285714285714,0.5333333333333333
framework_cond,language,fra,causal,32,0.2413793103448276,0.21875,0.22950819672131148
framework_cond,language,fra,comment,13,0.5,0.07692307692307693,0.13333333333333333
framework_cond,language,fra,condition,6,0.8333333333333334,0.8333333333333334,0.8333333333333334
framework_cond,language,fra,conjunction,124,0.46551724137931033,0.43548387096774194,0.45
framework_cond,language,fra,contrast,29,0.5666666666666667,0.5862068965517241,0.576271186440678
framework_cond,language,fra,elaboration,184,0.6140350877192983,0.7608695652173914,0.6796116504854369
framework_cond,language,fra,explanation,30,0.0,0.0,0.0
framework_cond,language,fra,frame,90,0.6417910447761194,0.4777777777777778,0.5477707006369427
framework_cond,language,fra,purpose,20,0.8333333333333334,0.75,0.7894736842105263
framework_cond,language,fra,query,0,0.0,0.0,0.0
framework_cond,language,fra,temporal,74,0.4574468085106383,0.581081081081081,0.5119047619047619
framework_cond,language,ita,alternation,7,1.0,0.42857142857142855,0.6
framework_cond,language,ita,causal,85,0.717391304347826,0.7764705882352941,0.7457627118644068
framework_cond,language,ita,concession,32,0.5789473684210527,0.6875,0.6285714285714286
framework_cond,language,ita,condition,33,0.7333333333333333,0.6666666666666666,0.6984126984126984
framework_cond,language,ita,conjunction,59,0.5853658536585366,0.4067796610169492,0.48
framework_cond,language,ita,contrast,11,0.1111111111111111,0.09090909090909091,0.1
framework_cond,language,ita,elaboration,1,0.0,0.0,0.0
framework_cond,language,ita,mode,0,0.0,0.0,0.0
framework_cond,language,ita,organization,3,0.0,0.0,0.0
framework_cond,language,ita,purpose,26,0.9090909090909091,0.7692307692307693,0.8333333333333334
framework_cond,language,ita,reformulation,64,0.5921052631578947,0.703125,0.6428571428571429
framework_cond,language,ita,temporal,53,0.55,0.6226415094339622,0.584070796460177
framework_cond,language,zho,attribution,12,0.9166666666666666,0.9166666666666666,0.9166666666666666
framework_cond,language,zho,causal,6,0.5,0.5,0.5
framework_cond,language,zho,comment,13,0.7142857142857143,0.7692307692307693,0.7407407407407407
framework_cond,language,zho,concession,2,0.6666666666666666,1.0,0.8
framework_cond,language,zho,condition,1,1.0,1.0,1.0
framework_cond,language,zho,conjunction,32,0.6341463414634146,0.8125,0.7123287671232876
framework_cond,language,zho,contrast,7,0.5454545454545454,0.8571428571428571,0.6666666666666666
framework_cond,language,zho,elaboration,78,0.7352941176470589,0.6410256410256411,0.684931506849315
framework_cond,language,zho,explanation,1,0.0,0.0,0.0
framework_cond,language,zho,frame,31,0.7333333333333333,0.7096774193548387,0.7213114754098361
framework_cond,language,zho,mode,4,0.3333333333333333,0.25,0.2857142857142857
framework_cond,language,zho,organization,4,0.0,0.0,0.0
framework_cond,language,zho,purpose,23,0.64,0.6956521739130435,0.6666666666666666
framework_cond,language,zho,temporal,1,1.0,1.0,1.0
